ID,Name,Latitude,Longitude,Elevation
4843223847,Creag an Fhithich,57.6453539,-5.5924524,737
4843248557,Boathow,54.5128339,-3.3764508,363
4843793522,Sharp Knott,54.568177,-3.3827588,482
4843793523,Blake Fell,54.5645116,-3.3772825,573
4843887460,High  Hows,54.5700952,-3.3987672,313
4843887461,Owsen Fell,54.5759473,-3.3931451,408
4843971696,Scale Hill,54.5807376,-3.311014,208
4843972491,Dodd,54.5952953,-3.2869245,454
4845777780,Brown How,54.6148565,-3.2540441,517
4850543162,How Barrow,54.2044304,-2.9864466,170
4853287465,Middle How,54.4894608,-3.087523,N/A
4853801293,Low Kop,54.5409512,-2.8140077,572
4853801295,Lords Seat,54.5655185,-2.8362322,N/A
4855785274,Cloiche Dubh,57.3600638,-2.9512974,482
4857744084,Lowthwaite Fell,54.7028616,-3.1212999,509
4857891349,Birk Hill,54.7080163,-3.0745851,501
4857956286,Little Sca Fell,54.6978955,-3.10395,635
4858008112,Drygill Head,54.6972364,-3.0610333,620
4859334862,Little Cockup,54.6925523,-3.1460233,395
4859335189,Little Lingy Hill,54.6908514,-3.0861468,610.1
4859613467,N/A,54.6704082,-3.0131892,604
4859920065,Barkbeth Hill,54.6689495,-3.1785341,257
4859971870,Sale How,54.6477981,-3.1225518,666
4860782792,Stapleton Hill,52.2907503,-2.9719487,299
4860878635,Hurtle Hill,52.327848,-2.324614,N/A
4861862465,Ruddings hill,54.6764203,-3.2432061,93
4861865288,Walsgrove Hill,52.289547,-2.3780439,N/A
4861906704,Castle How,54.6970263,-3.1548581,305
4863904881,Ben Arnaboll,58.491797,-4.6452156,230
4868392988,Tòrr Mòr Ghaoideil,56.8924444,-5.8197474,155
4868664554,Cnoc a' Phuill Bhig,56.8322325,-5.8533414,90
4869861252,Broadmoor Hill,54.6110845,-3.3297839,245
4869919036,Askhill Knott,54.5924319,-3.3584704,284
4869919087,Hatteringill Head,54.6100233,-3.3420666,385
4869919088,Whin Fell,54.6167879,-3.3407796,N/A
4870061394,Little Dodd,54.5284437,-3.3162976,590
4871717423,Grey Knotts,54.5023071,-3.2101119,697
4872184186,Swinside,54.5915386,-3.1725809,244
4872221552,Meal Fell,54.6933743,-3.1144773,550
4874207513,Little Roseberry,54.5071829,-1.0957766,N/A
4876864144,Hedge Down Tor,50.5928895,-3.78846,N/A
4876871944,Cripdon Down Tor,50.6126315,-3.7889359,N/A
4876877026,Rowden Tor,50.5680563,-3.8382346,N/A
4876880605,Longtimber Tor,50.5850014,-4.1069553,N/A
4876883842,Devils Tor Outcrop,50.5966917,-3.9836407,N/A
4878534541,Snipes How,54.5815282,-3.090878,N/A
4880267012,N/A,54.6891009,-3.136189,N/A
4880370539,Knattaborough Tor,50.7017922,-3.968634,438
4883414106,Carn na Caillich,57.4620659,-3.829315,372
4883582980,Slawston Hill,52.5389813,-0.8476212,N/A
4885256362,Low Saddle,54.5100531,-3.1011372,656
4885256363,Coldbarrow Fell,54.508296,-3.1016858,675
4885485458,N/A,57.5463742,-6.6546096,33
4885689516,Sergeant Man,54.470465,-3.1023967,736
4886195047,Scary Hill,51.5571688,-1.5345207,184
4887948923,Brockloch Fell,54.9924325,-4.9727741,235
4887979706,Esk Pike,54.4570919,-3.1794883,885
4891679450,Floutern Cop,54.543878,-3.3588291,451
4891757732,Grike,54.5137087,-3.4150095,488
4891950620,Kirk Fell,54.4831824,-3.2440913,802
4892064662,Scoat Fell,54.4907787,-3.298915,841
4895239706,Mount Pleasant,52.3612826,-2.2963104,N/A
4896821840,Great Scoat Fell,54.4891788,-3.306453,802
4896955317,High Birkhow,54.4291252,-3.3231176,125
4897234103,Whoap,54.5031939,-3.3922383,511
4897234118,Latter Barrow,54.4896981,-3.4327844,354
4897234119,N/A,54.4914555,-3.4248022,375
4897237424,Swainson Knott,54.461479,-3.4212528,345
4897275660,Ponsonby Fell,54.4504789,-3.417097,315
4897546284,N/A,54.4950973,-3.4453828,335
4899549754,Forge Hill,54.3804872,-3.3229675,47
4899648241,Parkbreast,54.3913272,-3.3584654,101
4899751606,N/A,54.3623672,-3.3918531,127
4899815832,Irton Pike,54.4017155,-3.355941,229
4901400828,Carrs High Rigg,54.2076948,-2.3148914,358
4901569773,N/A,54.1869674,-2.3126133,N/A
4902140244,N/A,54.1797463,-2.321939,259
4902140247,Hornsey Hill,54.1802049,-2.3253722,267
4902161930,Black Hill,54.1876382,-2.3260911,269
4902161932,Crook Syke Hill,54.190363,-2.3298032,267
4902161934,Holme Hill,54.1896219,-2.3206623,274
4904118769,Pearie Law,55.8081035,-3.5851888,301
4904207936,N/A,54.1846869,-2.32279,267
4904649468,N/A,54.1876265,-2.3122818,290
4904661647,N/A,54.1795669,-2.3129612,267
4904661664,N/A,54.1801711,-2.3097444,282
4907433151,Cnoc a' Bhreac-leathaid,58.0855004,-4.3957338,216
4907657931,Creag Bheag,58.5423391,-3.7408466,114
4907657966,Creag Leathan,58.5446794,-3.7481637,128
4908771810,Hill of Rigifa',58.6316549,-3.1990759,80
4913789565,Airdit Hill,56.3688993,-2.9602764,157
4914325765,Beinn Bhuidhe,57.3990852,-6.5845051,179
4914344481,An Cruachan,57.3899381,-6.5981043,288
4914430916,Cnoc a' Sgà,57.410047,-6.5700475,85
4914983672,Beinn na h-Uamha,57.3908592,-6.6323895,381
4916997199,Creagan Dearga,57.4091527,-6.5822563,98
4916997509,Creagan Ban,57.4101086,-6.5799773,97
4923965223,Stack of Glencoul,58.2129072,-4.9108806,N/A
4924483007,Dial Hill,51.4437143,-2.8529454,90
4926814814,Motte Féodale,50.5050203,2.2095388,N/A
4932258321,Craigenget,57.1325147,-2.6156306,354
4932259199,Garnet Hill,57.129278,-2.6322769,314
4932260726,Sundayswells Hill,57.1212609,-2.6361809,251
4932267590,Ordie Caber,57.135922,-2.5830025,332
4932269122,Learney Hill,57.1337403,-2.600816,320
4932276632,Tornaveen Hill,57.1408847,-2.6310897,241
4932279300,Balnacraig Hill,57.1319569,-2.6578515,284
4937328750,Netherton Braes Peak,55.792352,-4.2610214,N/A
4938693573,Glenshalg Hill,57.1486237,-2.6746959,367
4938696302,Mill Maud,57.1498717,-2.7089009,407
4938700908,Craigton Hill,57.1327032,-2.7028258,275
4938704926,Broom Hill,57.1337243,-2.7108842,283
4938708933,Corse Hill,57.142667,-2.7521559,433
4938712133,Blelack Hill,57.1404715,-2.7415842,386
4938984721,N/A,52.4595491,-3.419795,494
4938984722,N/A,52.4663702,-3.4039699,516
4941873681,Brats Hill,54.4103824,-3.2743004,260
4941873785,Boat How,54.4161399,-3.2715364,337
4941929208,Great How,54.4250466,-3.2384376,522
4942096234,Blea Tarn Hill,54.4022323,-3.2844255,284
4942171714,The Knott,54.3455848,-3.3180783,331
4942172699,Wonder Hill,54.3765997,-3.2738616,196
4942369103,Great Worm Crag,54.3611777,-3.2416973,427
4942419635,Cinder Hill,54.3203276,-3.2276573,160
4942419638,Tarn Hill,54.3190998,-3.2169583,313
4942970923,Southwick Hill,50.8804687,-0.2565093,N/A
4943496669,Hovel Knott,54.3103887,-3.2137772,224
4943640564,Great Paddy Crag,54.3070296,-3.3065927,532
4943641225,Hesk Fell,54.3409241,-3.2687983,477
4943641646,Rough how,54.355585,-3.2757303,N/A
4946775338,N/A,55.2457295,-1.9097972,256
4946775339,N/A,55.2452668,-1.9002952,255
4946794038,N/A,55.2903873,-1.8855092,209
4946909942,N/A,50.8183731,-3.5650116,235
4948779645,Brock Barrow,54.3379807,-3.2005202,343
4948779684,The Knott,54.3169735,-3.193953,284
4948827393,The Hawk,54.321244,-3.1682506,N/A
4948866797,Pikes,54.3427918,-3.1745259,469
4948866798,Green Pikes,54.3454618,-3.1763892,420
4948867616,White Pike,54.3504757,-3.157882,598
4948867618,White Maiden,54.3514636,-3.1485992,610
4948956818,Knockastia,53.4401262,-7.6315513,N/A
4951017039,Gunson Knott,54.43494,-3.158075,822
4952005555,N/A,50.5792274,2.3273742,114
4952407982,Blake Rigg,54.4010386,-3.0781913,423
4952642351,Swinescar Pike,54.4544055,-3.0562431,411
4956857775,Hollywood Great,53.5587316,-6.2599995,144
4957183342,N/A,53.6117822,-10.1907688,82
4957183343,N/A,53.6240901,-10.2188516,88
4957183344,N/A,53.6182,-10.24589,89
4964417605,N/A,53.5273628,-10.0877667,117
4975463452,Brown Howe,54.5042666,-2.7974014,529
4975581325,White Hill,54.1396478,-7.455134,N/A
4975931326,Padbrook Hill,50.8453709,-3.3973478,N/A
4978875102,Dunwan Hill,55.7121354,-4.3145241,300
4982251713,Myres Hill,55.6922474,-4.2785272,N/A
4984532090,Mid Fell,55.2748249,-4.5943871,N/A
4984532094,Back Fell,55.2768912,-4.5928657,425
4984532260,Fore Fell,55.2749484,-4.5909775,428
4985270562,High Haume,54.1750173,-3.1864563,156
4987925416,Brown Bank,53.9233904,-1.9145427,259
4988792938,Cleutit Heugh (Devil's Rock),55.7644605,-4.1373563,N/A
4989789728,King Seat,55.7666696,-3.4097134,N/A
4990559780,Stone Chair Hill,54.4038601,-3.0314501,204
4993314705,Beinn Odhar,57.1811806,-5.3204942,893
4993314706,Sgùrr nan Spainteach,57.1819831,-5.3252578,990
4993315144,Beinn Bhuidhe,57.2092674,-5.3635598,869
4994423871,Low How,54.5851334,-2.9694743,N/A
4994982092,Heron Pike,54.5516997,-2.9700437,612
4996406322,Browhow Hill,54.6304784,-2.9184611,305
4996578925,Great Meldrum,54.5929822,-2.90716,437
4996578943,Green Hill,54.5807401,-2.9130243,443
4996765792,Lamb Rig,55.7721166,-3.404318,N/A
4997369057,Birk Crag,54.5874531,-2.8836766,319
4997369059,Little Mell Fell,54.6080225,-2.8944466,505
4999340885,Hall Hill,54.4419829,-2.8933189,N/A
4999344091,N/A,54.4121018,-2.8963678,288
4999344093,Allen Knott,54.401658,-2.9041107,225
4999575004,Lingmell End,54.4749622,-2.857151,N/A
4999575296,Kidsty Pike,54.5054562,-2.8550837,780
4999896414,Flusco Hill,54.6256058,-2.8190789,177
4999896647,Hodgson Hill,54.6021791,-2.8313588,N/A
4999896690,Knotts,54.5764832,-2.8034116,406
5000075413,Brown Howe,54.466251,-2.8319601,707
5000075458,Wray Crag,54.4411153,-2.81492,474
5000075648,Hollow Moor,54.4294611,-2.8200623,426
5000773433,Knott Hill,53.5649249,-2.0286614,N/A
5004594092,Tŵn y Môch,51.8175691,-3.8163114,288
5004893981,Waterloo Hill,52.6008881,-7.6487875,N/A
5004931085,Little Birkhouse Hill,54.5408893,-2.7821864,400
5004960310,Pinnacle Howe,54.5434521,-2.7786519,381
5004960311,Aika Hill,54.5441117,-2.7720679,340
5005075286,N/A,54.5706865,-2.8356265,560
5005246312,Baker Hill,54.5445458,-2.7240551,202
5005341976,Hugh's Laithes Pike,54.5279609,-2.7706943,419
5005342000,Harper Hills,54.5223073,-2.7581882,414
5005342004,Hare Shaw,54.5119437,-2.7770248,503
5005342017,Powley's Hill,54.5154042,-2.7657269,465
5006936648,Tongue Rigg,54.4833259,-2.7274602,N/A
5006937023,Scam Matthew,54.4879408,-2.7484772,N/A
5006937024,High Wether Howe,54.4913637,-2.7501799,531
5006937026,Fewling Stones,54.499047,-2.7533261,509
5006937027,Beastman's Crag,54.5015508,-2.7533813,475
5006937105,Willy Winder Hill,54.4978641,-2.7393128,N/A
5006937106,Glede Howe,54.5028138,-2.7415192,476
5007230542,Langhowe Pike,54.5141175,-2.7282986,401
5007230602,Great Ladstones,54.5056796,-2.7242909,440
5007230603,Bleak Hill,54.5024758,-2.7223063,438
5007230605,Gambling Crag,54.4977723,-2.7268662,N/A
5007230969,Hallmoss Hill,54.496099,-2.7226395,476
5007276399,Muddy Brow,54.4072394,-2.6995996,276
5007398369,White Crag,54.4991391,-2.7139435,426
5007442241,Slate Hill,54.505538,-2.6915641,292
5007442243,Lingly Hill,54.514812,-2.684148,252
5007442282,Lanshaw Hill,54.5184055,-2.7072427,290
5009322580,Latrigg,54.7090593,-3.1720731,N/A
5009324340,Turpin Hill,54.7192126,-3.1360459,290
5011274176,Yard Steel,54.6974376,-3.0951958,634
5011923578,Atkinson Pike,54.6445722,-3.0495141,845
5012742572,Knockbrack,53.5718658,-6.2588796,176
5012750889,Acres Down,50.8855302,-1.6185604,93
5013660103,Mickle How,54.7383543,-3.048051,N/A
5014191942,Cnoc a'Mhargadaidh,57.6727449,-4.4211979,316
5014240535,Little Eycott Hill,54.6618761,-2.9549537,N/A
5014298048,North Peak,51.7721109,-10.5395027,185
5016603844,N/A,51.8996731,-2.5798152,203
5016834754,Quab Hill,51.605111,-1.3278907,N/A
5017020026,West Affric,57.2199852,-5.2675629,N/A
5020176937,Kelton Fell,54.5502553,-3.4010668,311
5020176938,Godworth,54.5518438,-3.3916379,365
5020256698,High Pen,54.5578025,-3.3767326,475
5022221045,Burthwaite Heights,54.6433866,-3.25751,N/A
5022221187,Ladyside Pike,54.5932916,-3.262999,703
5022911394,Graig Fawr,53.3120332,-3.4131986,153
5024374008,Stile End,54.5862988,-3.207366,447
5024374009,Scar Crags,54.5748187,-3.2265914,672
5026160162,Seatallan,54.4636792,-3.3289952,692
5028714154,Cragged Head,54.6062821,-3.3017398,128
5032290596,Hairy Craig,55.9668551,-2.6799835,N/A
5034004448,Faw Mount,55.7760138,-3.3812148,416
5036578372,N/A,54.5753454,-3.2543769,807
5036584873,Sand Hill,54.5853534,-3.2596627,756
5036643029,Whiteside Wainwright Summit,54.5859697,-3.2852794,707
5036643030,Whiteside-Gasgale Crags Summit,54.5883166,-3.272922,703
5037790022,Seafield Law,55.8834653,-3.5936947,198
5038678745,Ice Hill,50.7301433,-2.3969853,N/A
5038765794,Braithwaite How,54.603867,-3.1946218,172
5039390733,Base Brown,54.4925406,-3.197556,646
5039390734,Brandreth,54.4965447,-3.2132527,715
5041933457,Ynys Hir,52.9369162,-4.134787,20
5043405267,Ynys Galch,52.9320771,-4.1322694,10
5047893269,Tor Mor,56.3372077,-6.1814302,N/A
5049721754,The Blue Bucket,51.3622642,-0.7205461,100
5050638907,N/A,54.4297927,-2.998777,263
5050641068,Semaphore Hill,53.140773,-6.8136638,147
5050641069,Flagstaff Hill,53.1347108,-6.7934922,149
5053235473,Great End,54.4655896,-3.1967194,910
5054718988,Wharmton,53.5417388,-2.0208825,348
5058004786,Blawith Knott,54.2858424,-3.1372719,248
5058064314,Berber Hill,50.6501116,-3.5227348,56
5062810778,Windmill Hill,51.5844128,-1.4545864,N/A
5064297463,Mynydd Mallaen,52.0863128,-3.846612,462
5065864415,Gallows Hill,52.7815745,-7.0449816,N/A
5066713447,Tottlebank Height,54.2871283,-3.1241937,236
5066873304,Wool Knott,54.2969316,-3.1189283,219
5068700595,Coats Hill,54.3173794,-3.10239,N/A
5069099638,Fisher High,54.3097784,-3.1186659,212
5069169414,Mynydd Carningli,51.9979449,-4.832726,340
5071861393,Stoolary,55.2036018,-7.2451589,N/A
5075677890,Corslieve,54.048127,-9.6485909,541
5077016253,Beinn a' Chochuill,56.4498628,-5.0694072,980
5077016284,Monadh Driseig,56.4082983,-5.0577451,641
5077016285,N/A,56.423159,-5.0878716,947
5078731107,North Hill,54.8503239,-3.3619639,14
5079606463,Cairn,50.5972186,-3.7494925,N/A
5079612543,Meldon Hill,50.6602764,-3.8458079,390
5087798644,Arne Hill,50.693604,-2.0452364,50
5087868496,Kinpauch Hill,56.2357482,-3.7800557,N/A
5087868508,Cairnmorris Hill,56.1958122,-3.720339,N/A
5087895987,Wee Torry,56.1615508,-3.805263,N/A
5097296102,Craig Rossie,56.2905147,-3.6420944,N/A
5097297331,Ben Effrey,56.284804,-3.648242,N/A
5097313270,Coul Hill,56.2756856,-3.6582198,N/A
5097313273,Beld Hill,56.2814631,-3.6441221,N/A
5097313274,Muckle Law,56.2658321,-3.6378994,N/A
5097313275,Perk Hill,56.2602071,-3.6136737,N/A
5097313276,Black Maller,56.2677386,-3.6848273,N/A
5097313310,Piperstones Hill,56.2868288,-3.6229756,N/A
5097313311,Drummond's Top,56.2856259,-3.603771,N/A
5097313312,Black Hill of Kippen,56.2873528,-3.601239,N/A
5097313313,Casken Hill,56.285876,-3.5922696,N/A
5097330444,Eldritch Hill,56.2786816,-3.5932352,N/A
5097330445,Skymore Hill,56.2763229,-3.5843518,N/A
5097330446,Green Hill,56.2739045,-3.5881498,N/A
5097330447,North Hill,56.2699847,-3.5944154,N/A
5097330448,Chapel Hill,56.2682331,-3.6004879,N/A
5097330449,Cap Law,56.2554337,-3.597913,N/A
5097330452,Fanny Hill,56.2439892,-3.6056163,N/A
5097330453,Black Creich Hill,56.241056,-3.6177614,N/A
5098016917,Flagstaff Hill,52.2225079,-8.2694723,235
5100134871,Craigenroe Hill,56.3071819,-3.5290988,N/A
5100134877,Montalt Hill,56.2996344,-3.5280044,N/A
5100134878,Knock of West Third,56.295491,-3.5629161,N/A
5100144331,Turf Hill,56.2985926,-3.6189742,N/A
5100180764,Knockeenadara,52.2314113,-8.2665899,259
5100180765,N/A,52.2300721,-8.207366,298
5100250039,N/A,52.211676,-9.7299979,443
5100565737,Knockmichael Mountain,52.2291897,-9.7166342,257
5100565749,N/A,52.2201791,-9.7144862,344
5100565750,N/A,52.2150291,-9.7121326,365
5100565751,Knockmoyle,52.2135092,-9.7161659,427
5100565752,N/A,52.21003,-9.7344529,467
5100565753,N/A,52.2094121,-9.7405999,482
5100565754,N/A,52.21002,-9.7459013,502
5100565755,N/A,52.2151217,-9.7530403,551
5101174281,Pitkeathly Hill,56.3191856,-3.4403493,N/A
5101218968,Glenearn Hill,56.3228222,-3.4474464,N/A
5101218979,Craigowny Hill,56.3101749,-3.4727289,N/A
5101225773,Ardargie Hill,56.3189996,-3.4765484,N/A
5101225774,Drumfinn Hill,56.3306596,-3.484359,N/A
5101225775,Westhall Hill,56.3263292,-3.4684159,N/A
5101588736,Balmanno Hill,56.3147809,-3.3911376,N/A
5101655082,Kinnaird Hill,56.3395063,-3.4812759,N/A
5102617571,Knockover Hill,56.2641057,-3.498985,N/A
5102617572,Baulk Hill,56.2655834,-3.4914962,N/A
5102617573,Holeton Hill,56.2567881,-3.4404699,N/A
5102617576,Heads Hill,56.2544817,-3.5349158,N/A
5102617577,Coalcraogy Hill,56.2511916,-3.5483483,N/A
5102617578,Rashie Hill,56.258415,-3.5481767,N/A
5102661079,Myrehaugh,56.2252579,-3.5932271,N/A
5104778737,Kippen Hill,56.3002757,-3.5939845,N/A
5105039785,Hillfoot Hill,56.1859859,-3.6623948,441
5105039786,Castleton Hill,56.1895204,-3.6454647,397
5110050057,Mynydd Penygarreg,53.3194106,-3.7778836,80
5115202887,N/A,56.1755369,-3.912172,274
5115248147,N/A,56.1822143,-3.9743361,114
5115275902,N/A,56.1790151,-4.0070468,114
5116161437,Peacock Hill,53.899426,-2.6986295,192
5121396534,Meall Mòr,57.9029312,-5.1348797,270
5122367215,Ashtead Hill,51.2704294,-0.167647,N/A
5122367216,Kingswood Hill,51.2663909,-0.1836567,N/A
5128664270,Harrot Hill,54.6552542,-3.384387,118
5128896325,Church Hill,51.2713567,-0.1551137,N/A
5129415207,Cnoc na Fuaralachd,58.1068991,-4.3469382,239
5130367559,Cross Hill,54.6997234,-3.2680033,N/A
5130368187,Caer Mote,54.7225579,-3.2484371,289
5130368235,Setrah Hill,54.7168276,-3.2685511,202
5133906803,Cnoc Bhuirgh,57.7162175,-7.1797022,85
5138631840,Beinn Langais,57.5678563,-7.2823262,N/A
5139941290,Cerniau,52.8006531,-3.84513,409
5139941291,Moel y Llan,52.7999136,-3.8506875,400
5139941293,Mynydd Ty-isaf,52.7928579,-3.8525199,320
5140224445,Beinn Ghainche,57.7307584,-7.1496535,N/A
5140224475,Beinn Shlèibhe,57.7338375,-7.1627184,93
5141108496,Cnoc na Greine,57.723859,-7.1711711,N/A
5141108497,Beinn a'Chlaidh,57.7093719,-7.1867055,N/A
5143230153,Linton Hill,50.6602211,-2.586923,N/A
5143234831,Chesters Hill,50.6492358,-2.588586,N/A
5143235542,Goose Hill,50.6653489,-2.5716129,N/A
5147726744,Corton Hill,50.6685451,-2.5207564,N/A
5147730976,Ridgeway Hill,50.6691931,-2.4664068,N/A
5147730980,Friar Wadden Hill,50.6672184,-2.5075605,N/A
5147730986,Bayard Hill,50.6663588,-2.4741316,N/A
5147741521,Conygar Hill,50.6989462,-2.4301541,N/A
5147742054,Frome Hill,50.7050836,-2.4060764,N/A
5149552142,Hingston Rocks,50.6592358,-3.7428733,N/A
5150321818,Devils Spittleful,52.3699201,-2.2847534,N/A
5150776346,Cnoc nan Claigeann,57.7060207,-7.2165183,N/A
5151236594,Daffenside Beacon,54.7872742,-2.5486105,661
5151649223,Tarnmonath Fell,54.8842071,-2.6453771,512
5152188372,Blotting Raise,54.8390357,-2.6294642,591
5152314939,Sandy's Knowe,54.8617134,-2.6017489,N/A
5152595484,Ruabhal,57.4590644,-7.2961488,124
5153801054,Great Howe,54.4495629,-2.7895185,N/A
5153801057,Ancrow Brow,54.4415776,-2.7731463,N/A
5156987686,Red Craig,56.8702507,-3.1570012,655
5157351695,Mac's Hill,53.1214786,-7.5405208,N/A
5157399366,Broom Hill,53.0721075,-7.6843221,N/A
5157399456,Knocknaman,53.0825308,-7.6986864,337
5157535846,Howenook Pike,54.4828947,-2.6137855,N/A
5158442323,Spanham West Hill,54.48704,-1.9946844,N/A
5162673896,Car Crash Hill,51.3659939,-0.7277481,120
5165781086,Foilnaman,52.7100503,-8.0934229,N/A
5167125625,Brook Hill,50.7932965,-3.4163127,90
5170742807,Warth Hill,58.612129,-3.0840862,124
5171788655,Mont de Couple,50.8704765,1.7041719,163
5174124009,Dunnet Hill,58.643869,-3.3960497,121
5174150846,N/A,58.5762384,-4.5891872,140
5174198284,Whiten Head,58.5788689,-4.5792074,157
5174363452,N/A,57.4602589,-6.623015,38
5176541217,Noggin Hill,53.6833215,-7.1649645,N/A
5176969632,White Hill,51.268522,-0.1060747,N/A
5177949002,Hatter's Hill,51.0330343,0.6503382,N/A
5177949003,Caldbec Hill,50.9223178,0.4843495,N/A
5178151361,Prospect Hill,54.3660801,-1.6519002,N/A
5180704295,Broxhead Common,51.1306837,-0.8536217,105
5182117415,Blathaisbhal,57.625489,-7.2084958,N/A
5183716082,Cairn,57.4679244,-6.5629339,256
5183791102,N/A,57.4961171,-6.5974194,314
5183811603,Stacan Sgùrr a' Bhàgh,57.505989,-6.595476,109
5184649514,N/A,56.3335418,-4.236415,951
5185739635,N/A,57.46149,-6.6112774,45
5185970452,Cnoc Mòr a' Ghrogain,57.5017953,-6.6368827,28
5187878518,N/A,57.398557,-6.6001358,170
5189295249,Auchinoon Hill,55.8472937,-3.4497017,351
5189297894,Corston Hill,55.8553714,-3.4478893,348
5190348734,Crag Hill,54.6322276,-3.4000188,156
5190499856,Ox Hill,54.6464638,-3.4428438,85
5190558867,Berkhamsted Hill,51.7679194,-0.550302,N/A
5190761508,Calva Hill,54.6260223,-3.4539897,N/A
5190843008,Gatebarrow,54.6217216,-3.4671351,102
5194709732,Gomyre Hill,55.9361676,-3.6403724,236
5194709733,Witch Craig,55.9365959,-3.6178858,287
5195004585,Craigie Hill,55.9723185,-3.3544255,108
5201929826,N/A,54.6019728,-3.4114998,126
5201930132,Toot Hill,54.5993917,-3.3935495,185
5201930153,Mockerkin How,54.5913103,-3.3958212,247
5201995472,N/A,54.5904851,-3.3804779,240
5202186540,N/A,54.6030164,-3.3641997,263
5202209175,N/A,54.5568732,-3.4355713,184
5202372844,Kinniside Cop,54.5175635,-3.4823148,180
5213204535,N/A,53.0030657,-2.1466448,N/A
5215169673,Meall Tional,57.1203072,-3.4905626,799
5215169758,N/A,57.1262941,-3.3893252,906
5215169759,East Meur Gorm Craig,57.1207963,-3.3902478,935
5215169760,N/A,57.130184,-3.3837033,870
5215846206,Castley Hill,54.478715,-3.4635516,N/A
5216874536,Carn Drochaid,57.0970953,-3.3785963,743
5218111900,Highest Cairn,55.3045947,-6.2584339,N/A
5222706108,Whitelee Hill,55.6577298,-4.3122333,282
5223877454,Cnoc Torla,57.7192758,-7.1564793,N/A
5224732589,N/A,56.3602104,-4.5943451,814
5227079074,Blease Fell,54.3978094,-2.5807563,474
5228251025,Howebutts Hill,54.599452,-2.4963365,N/A
5228251233,Bale Hill,54.6174928,-2.4665996,226
5228344435,Plump Hill,54.5978093,-2.4557862,N/A
5228554227,Black Hill,54.5529074,-2.3736847,245
5228554228,Clump Hill,54.5444194,-2.3572277,N/A
5230028097,Pica Hill,54.5313872,-2.3117332,N/A
5230399894,Green Pike,54.5721573,-2.2867835,N/A
5232387851,Sandy Hill,54.5121668,-2.1342876,424
5232448130,Green How,54.5276462,-2.0928292,374
5232671727,N/A,54.5168095,-2.0479102,337
5233450886,Beinn Lochain,56.1310618,-4.7564149,698
5233728677,Craonabhal,57.5429638,-7.2917032,N/A
5233728678,Cnoc Mor Thormaid,57.6718369,-7.1645236,N/A
5233728679,Toroghas,57.6101185,-7.41575,N/A
5233728680,Leathbhal,57.658317,-7.2248411,N/A
5233728704,Beinn na h-Aire,57.6072908,-7.3329449,N/A
5233728981,Beinn Ernaigeitir,57.6140149,-7.3928547,N/A
5233728982,Beinn Risearaidh,57.6230589,-7.4206424,N/A
5233728983,Beinn Riabhach,57.6404281,-7.4650169,117
5233728984,Beinn a' Chaolais,57.6882882,-7.1971178,N/A
5233728986,Beinn Bhreac,57.6754513,-7.1939206,N/A
5233728987,Honival,57.6642398,-7.1887923,N/A
5233728988,Cnoc Smercleit,57.6639528,-7.219305,N/A
5233728989,Airigh na Gaoithe,57.5870765,-7.3117233,N/A
5233728990,Sgurr an Duin,57.6388546,-7.3397684,N/A
5233728991,Marrogh,57.6075207,-7.3105002,168
5233728992,Beinn Amhlasaraigh,57.610176,-7.3555613,N/A
5233728993,Beinn a' Charra,57.5973,-7.3811388,N/A
5233728994,Uineabhal,57.5812475,-7.3520583,N/A
5233729286,Cnoc na h-Airigh Duibhe,57.5263199,-7.301445,N/A
5233729287,Beinn na Coille,57.532437,-7.280159,N/A
5235943677,Kilton Hill,54.5445854,-0.928532,N/A
5240714179,Micklow Hill,54.4856714,-1.6754053,102
5240880061,Betty Watson's Hill,54.5319751,-1.6756732,N/A
5242468021,Judd's Hill,51.3099912,0.856912,N/A
5243078302,Stinger's Hill,50.4783865,-3.9271306,N/A
5248843257,Carse Hill,56.6714133,-2.8845753,150
5252839214,Bonfire Hill,53.3534812,-7.4573216,N/A
5253859609,Room Hill,51.1125538,-3.6304336,360
5257337287,Eel Hill,54.4655285,-1.9210676,434
5257460324,N/A,54.4460084,-2.4223047,327
5257460325,Rasett Hill,54.4426451,-2.4058772,412.4
5257460326,Wether Hill,54.4481637,-2.404444,N/A
5261839399,Cnoc nan Gobhar,57.6368906,-7.2237897,N/A
5265414925,Joysons Hill,51.3063297,-0.083952,N/A
5265461658,Burntwood Hill,51.2954654,-0.0768019,N/A
5266953765,Knocknabanaka,52.6915754,-8.1267493,N/A
5270651621,Bothen (Hyde) Hill,50.7263374,-2.7449251,N/A
5272325856,Picket Hill,50.8505011,-1.7379979,81
5272325860,Box Berry Hill,50.8429682,-1.706756,62
5272643715,Stony Hill,51.2917095,-0.066012,N/A
5272946857,Winders Hill,51.2660468,-0.0595133,N/A
5273917749,N/A,52.7164144,-7.4634275,N/A
5273942272,Crams Hill,56.5934347,-3.0306503,237
5275127852,Curraghdobbin Hill,52.4076246,-7.4581549,N/A
5275127950,Carrigadoon Hill,52.4109958,-7.4074622,N/A
5275164714,Kilmacoliver Hill,52.4041006,-7.3677441,N/A
5276200767,Tomduff Hill,52.6283871,-6.8312066,N/A
5276386618,Labothie Hill,56.5640217,-2.8598667,232
5276386787,Gallow Hill,56.5649221,-2.8335117,212
5276459024,Fothringham Hill,56.5999603,-2.8718486,254
